augmentation_method,idx,Gloss level Korean Sign Language (GKSL) sentence,Word level Korean Language (WKL) sentence
BR,8550,항공  쉬다  서비스  무엇  곳,항공사 라운지는 무엇에 있습니까?
BR,8551,내 송파 지하철 맞다,내가 송파역인가요?
BR,8552,집 내리다 오케이,집으로 가주세요.
BR,8553,ㅈ 세계 찾다 가다 무엇,지구로 가려면 어떻게 가나요?
BR,8554,나 달다 모기 소 오늘 아침 낳다,우리 벌 소가 오늘 아침 송아지를 낳았다
BR,8555,어른 되다 세상 노랗다 변하다,어른이 되면 온 세상이 노랗다
BR,8556,안면 고장 사용 안되다,안면 인식이 안되네요.
BR,8557,나 학교 오다 새롭다 학생 반갑다 박수,저희 학교에 온 신입생 여러분을 환영합니다
BR,8558,오늘 너 집 주인 맡다,오늘은 네가 주인을 맡아
BR,8559,호텔  항공  가깝다  어느 시간,공항 주변에 호텔은 언제있나요?
BR,8560,캐리어  번호  곳,캐리어 번호를 재는 곳은 어디인가요?
BR,8561,방해,방해도 됩니다.
BR,8562,세금  공짜  인터넷  신고  받아오다  이것 곳  곳,면세품 인도장은 이곳에 있습니까?
BR,8563,하늘 가다 마음 편하다,하늘을 가면 마음이 편하다
BR,8564,서울 곳 길 무엇 방법,서울로 가려면 어떻게 가나요?
BR,8565,후배 생각 나 돕다상대방 많다,후배가 생각해서 많이 도와줬다
BR,8566,덥다 아이스크림 입다 원하다,너무 더워서 아이스크림 입고 싶어
BR,8567,구별 사용 잘 안되다,구별이 안되나요?
BR,8568,유리 거울을 보기 만나다 예의 말하다 필요,거울 앞에선 예의있게 말해야 한다
BR,8569,도착 시계 지숫자 알려받다,도착 시 좀 알려주세요.
BR,8570,형제 아래 놀다 저녁 되다,동생들과 놀다보니 어느새 저녁이 다 되었다
BR,8571,어느 곳 있다,어디에 있을까요?
BR,8572,수단 정하다 법 지키다,법법규를 지키다
BR,8573,무엇 때문에 못하다,무엇 때문에 못했잖아
BR,8574,물 차 트렁크열다 나르다,트렁크에 물을 넣겠습니다.
BR,8575,수류탄 여러 가지 찾다 실종,무기를 분실하셨나요?
BR,8576,다시 보다 기쁘다,다시 보게 되어 정말 기쁘다
BR,8577,선물 주세요,선물을 주세요.
BR,8578,대 안 곳,대 단지 안으로 가주세요.
BR,8579,ㅈ 세계 곳 가다 무엇 방법,지구로 가려면 어떻게 가나요?
BR,8580,물  컵  곳  무엇,정수기는 무엇에 있습니까?
BR,8581,방송 3시,3시에 방송합니다.
BR,8582,강아지 부르다,강아지를 부르고 있다
BR,8583,나라 교섭 법 지키다,외교법규를 지키다
BR,8584,말하다 알려주다,말하면 알려드릴까요?
BR,8585,이것 곳 있다,이쪽에 있을까요?
BR,8586,차  빌리다  책  어디,렌트카를 빌리는 책은 어디에 있습니까?
BR,8587,조금 부상 도착,경상대학교로 가주세요.
BR,8588,캐리어  눈 나타나 보임  곳  어디,캐리어 표를 재는 곳은 어디인가요?
BR,8589,회사 믿다 -중,회사를 믿고 있어
BR,8590,핸드폰  충전  방  어디,휴대폰을 충전할 수 있는 방이 어디입니까?
BR,8591,감독 하다,감독을 하다
BR,8592,몸 넓이 크다 입다 불가능,몸집이 너무 커서 입을 수 없다
BR,8593,멀다 오다 벌써 달리다,먼 길을 왔는데 그렇게 빨리 달리려고?
BR,8594,사람 달리다 빠르다,사람이 달리면 빠르다
BR,8595,엿 먹다 끝,엿 먹었어
BR,8596,전기 힘 내리다 가다,김포전력으로 갈까요?
BR,8597,지금 카드 준비 가능,지금 카드를 준비할 수 있나요?
BR,8598,지폐의 흔들림을 나타내는 동작 돈,현금 결제 되나요?
BR,8599,소리 고장 흐르다,소리가 새고 있어요.
BR,8600,물 흐르다 높다 추락 머리 피흐르다,강이 높은데서 떨어져서 머리에서 피나요.
BR,8601,집 여러 가지  항공  가깝다  곳  어디,공항 주변에 건물은 어디있나요?
BR,8602,비밀 곳곳,비밀은 어디에 있나요?
BR,8603,돌 이용 만들다 집 벌레 많다,돌로 만든 집은 벌레가 많다
BR,8604,그것 같다 키스 -면 감사,그렇게 키스해줘서 고마워
BR,8605,일 있다 말하다 해보다,무슨 일 있어 말해봐
BR,8606,구별 고장 안되다,구별이 안되나요?
BR,8607,핸드폰  거래  곳,휴대폰을 거래할 수 있는 곳이 어디입니까?
BR,8608,나중 싸움 경찰 부르다 부탁,나중에 싸움이 났어요. 경찰을 불러주세요.
BR,8609,도시 가운데 곳 저기 다음 도착 내리다,시내정류장 지나서 내려주세요.
BR,8610,음악 창안 만들다,작곡은 어디서 하나요?
BR,8611,친구 놀다 저녁 먹다,친구들과 놀다보니 어느새 저녁이 다 먹었다
BR,8612,코끼리 집 지키다 유명하다,코끼리는 집을 잘 지키는 동물로 알려져 있다
BR,8613,약 취하다 나무 막대 사람 때리다 ,약 취한 사람이 방망이로 사람들을 때리고 있어요.
BR,8614,춤 나타내다 끝 친구 헤어지다 섭섭,공연이 끝나고 친구들과 헤어지고 섭섭하다
BR,8615,사춘기 아들 턱 불 나다,사춘기가 된 아들의 턱에 불이 나기 시작했다
BR,8616,기 들어 올리는 것을 나타내는 동작 서울 지하철,거기가 서울역인가요?
BR,8617,북 부 곳 저기 다음 곳,북부정류장 지나서 내려주세요.
BR,8618,성 맞다,성이 맞습니다.
BR,8619,지금 쉬다,여기서 쉬시겠습니까?
BR,8620,심장 실종,심장을 분실하셨나요?
BR,8621,대학 학교 다니다,대학교에 다니다
BR,8622,지금 까지 놀다 오늘 삶 시작,그 동안 놀았으니 다시 삶을 시작해야겠다
BR,8623,ㅈ 오늘 곳,지금은 어디에 있나요?
BR,8624,남편 높다 추락 곳 피흐르다,남편이 높은데서 떨어져서 곳에서 피나요.
BR,8625,목적 장소 곳 가다 방법,목적지로 가려면 어떻게 가나요?
BR,8626,공기  빌리다  곳,공기 대여소가 어디에 있습니까?
BR,8627,얘기 다시,다시 얘기해드릴까요?
BR,8628,진짜 말,진심으로 말해
BR,8629,정보 다르다 교환하다,다른 정보를 주세요.
BR,8630,시간 가능 -면 이틀 동안 밖 가다 살다 원하다,가능하면 이틀동안 밖에 가서 지내고 싶어
BR,8631,상황 사용 잘 안되다,상황 인식이 안되네요.
BR,8632,일 친구 실종 찾다 도움받다,동료를 잃어버렸습니다. 도와주세요.
BR,8633,ㅈ 세계 찾다 가다 방법 무엇,지구로 가려면 어떻게 가나요?
BR,8634,음악 창안 만들다 부르다 나,제가 작곡을 불렀습니다.
BR,8635,나 곁 살다 -중,나는 곁에 살고 있어
BR,8636,의미 없다 잃어버리다,의미를 잃어버리셨나요?
BR,8637,맞다 답  곳,정답은 어디에 있습니까?
BR,8638,뒤 곳 가다,뒤로 가주세요.
BR,8639,집 주인 나 함께 살다 -중,주인님과 함께 살고 있다
BR,8640,저기 방 안에 문 있다,저방에 문이 있어
BR,8641,장사 불량,장사가 안되네요.
BR,8642,읽다 집 전 도착 차내리다,도서관 못가서 내려주세요.
BR,8643,항공  쉬다  서비스  그 곳,항공사 라운지는 저기에 있습니까?
BR,8644,비행기 여기 되다,여기서 비행기를 탈 수 있습니다.
BR,8645,포기 마음 크다 그렇지만 파랑 빼다 필요,포기하고 싶은 마음이 크지만 남아야 한다
BR,8646,알다 무엇,뭘알아
BR,8647,항공  짐  맡기다  여기,수하물보관소가 여기에 있습니까?
BR,8648,언니 물 울다 불 같다 화 많다,언니는 눈물이 불같다
BR,8649,비교 고장,비교가 안되네요.
BR,8650,도로 주차,도로에 주차하겠습니다.
BR,8651,홍수 집 물 흐르다 채우다,홍수가 나서 집이 강에 잠기고 있어요.
BR,8652,마음 만들다,마음을 짜다
BR,8653,교통카드 추가 되다,교통카드 추가 되나요?
BR,8654,빵  집  곳  여기,빵집이 여기에 있습니까
BR,8655,다르다  나라  인터넷  신청  기 들어 올리는 것을 나타내는 동작  곳,로밍센터는 거기에 있습니까?
BR,8656,학생 공부 놓다 아니다 놀다 뿐,그 아이는 공부를 놓지 않고 놀기만 한다
BR,8657,누가 위,어떤 사람이 위를 당했어요.
BR,8658,나이 작다 힘 세다,나이는 작아도 힘은 세다
BR,8659,나 죽다,오빠만 죽어
BR,8660,너 위하다 말 끝,너를 위해 말했어
BR,8661,우리 둘 대학 같다,우리는 같은 대학에 다닌다
BR,8662,한국 글자 뜻 불량 안되다,한글 인식이 안되나요?
BR,8663,주차  2번  곳  무엇,제2 주차장은 무엇에 있습니까?
BR,8664,수류탄 여러 가지 다르다 교환하다,다른 무기를 주세요.
BR,8665,회사 모르다 -중,회사를 모르고 있어
BR,8666,칭찬 듣다 끝 좋다,칭찬을 들었더니 끝이 좋다
BR,8667,여자 건강 좋다 돌보다 노력,그 여자는 건강이 좋으니깐 친절히 돌봐줄거야
BR,8668,준비 사용 안되다,준비가 안되네요.
BR,8669,미래 곳 가다 방법 무엇,미래로 가려면 어떻게 가나요?
BR,8670,말 모두 잊다 부탁,그 말들은 깨끗이 잊어라
BR,8671,신분당 길 무엇,신분당선을 타는 길은 어디인가요?
BR,8672,물  컵  여기,정수기는 여기에 있습니까?
BR,8673,소  돼지  키우다  검사  밭 일  곳,축산관계자 농사는 어디서 하나요?
BR,8674,말,말도 됩니다.
BR,8675,집 주차 되다,집에 주차할 수 있나요?
BR,8676,산 쥐 물다,산에서 쥐에게 물렸어요.
BR,8677,T 승용차 곳 맞다,택시정류장에서 내려주세요.
BR,8678,김치 먹다 끝,김치 먹었어
BR,8679,택시  무엇  곳,택시 승강장은 무엇에 있습니까?
BR,8680,소매 날다 실종,날개를 잃어버렸습니다.
BR,8681,아버지 쉬다 날 때문에 목 계시다,아버지께서 공휴일이라 목에 계신다
BR,8682,배신 맞다,배신 맞으시죠?
BR,8683,일 끝 만나다 원하다,일을 빨리 끝내고 만나고 싶어
BR,8684,자동  문열다  성  싶다  신고  어디,자동성신고를 하려고 하는데 어디서 하나요?
BR,8685,차  빌리다  이것 곳  곳,렌트카를 빌리는 곳은 이곳에 있습니까?
BR,8686,뒤 곳,뒤로 가주세요.
BR,8687,물건  잃어버리다  검사  두다  곳  여기,유실물 센터는 여기에 있습니까?
BR,8688,우리 둘 집 같다,우리는 같은 집에 다닌다
BR,8689,오락 놀다 어렵다,게임이 어렵습니다.
BR,8690,몸 아프다 나타나다 행동 금방,반응이 빠르다
BR,8691,아빠 딸 미국 보내다 위하여 운동 열심히,아버지는 딸을 미국으로 유학 보내기 위해 열심히 운동했다
BR,8692,지문 사용 잘 안되다,지문 인식이 안되나요?
BR,8693,박자 위쪼이다 아프다,박자가 꼬이듯 아픕니다.
BR,8694,건강 위하다 사용 필요,건강을 위해 사용해야 한다
BR,8695,만들다 사람 무엇 너무 궁금하다,작가가 어떻게 되었는지 정말 궁금하다
BR,8696,여자 남편 없다 혼자 개 3 키우다,그녀는 남편없이 혼자 세 개를 키워냈다
BR,8697,저 감옥 갇히다,내가 감옥에 갇혔어요.
BR,8698,학교 찾다 가다 무엇 방법,학교로 가려면 어떻게 가나요?
BR,8699,계획 끝 계획 오늘 시작,계획했던 계획을 실천했다
BR,8700,보물  어디,보물은 어디에 있습니까?
BR,8701,머리 장 되다 세상 노랗다 변하다,대통령이 되면 온 세상이 노랗다
BR,8702,아침 날 따뜻하다 자다,아침 날씨가 따뜻해서 졸려
BR,8703,다르다 개,다른 개를 주세요.
BR,8704,지하철 곳 훌륭하다 사람 있다,역사 안에 영웅이 있습니다.
BR,8705,물건  생각  어디  곳,물건을 생각해서 붙이고 싶은데 어디서 하나요?
BR,8706,구름 저기 곳 다음 도착 차내리다,구름 지나서 내려드릴까요?
BR,8707,몸 아프다 기차 곳 가다 오다,아파서 역에 다녀왔어
BR,8708,편의점  기 들어 올리는 것을 나타내는 동작,편의점은 거기에 있습니까?
BR,8709,홍수 집 불 채우다,홍수가 나서 집이 불에 잠기고 있어요.
BR,8710,소  돼지  키우다  검사  조사 재판  곳  어디,축산관계자 검사는 어디서 하나요?
BR,8711,아내 아프다,아내가 아파서 병원에 갔다
BR,8712,눈 -중 눈 빵 만들다 놀다,눈이 와서 눈빵을 만들다
BR,8713,핸드폰  구입  곳  어디,휴대폰을 구입할 수 있는 곳이 어디입니까?
BR,8714,매우 회오리바람을 나타내는 동작 타다,태풍을 타다
BR,8715,방 안 가다,방 안으로 들어갈까요?
BR,8716,링크 저기 곳,링크로 들어가주세요.
BR,8717,주인공 무엇,주인공이 어디에 있나요?
BR,8718,휴식 받다,휴식을 주세요.
BR,8719,돈  바꾸다1  누구  곳,환전은 누구서 하나요?
BR,8720,캐리어  무게  어디  맛,캐리어 무게를 재는 맛은 어디인가요?
BR,8721,목적 장소 곳 가다 방법 무엇,목적지로 가려면 어떻게 가나요?
BR,8722,생각 다르다 가다 차내리다,반대로 갈까요?
BR,8723,빌다 부탁 전 차내리다,제발 못가서 내려주세요.
BR,8724,지하철 반대 건너다 들어가다,반대편 승차장으로 들어가려고 합니다.
BR,8725,셔틀버스 타다 여러분 안내 대하여 전하다,셔틀버스에 타신 승객 여러분께 안내 말씀 드리겠습니다
BR,8726,미리 생각 -보다 사람 많다,예상보다 사람이 많이 왔네
BR,8727,대한민국 지하철 정기권 사다 원하다,대한민국 내 지역 정기승차권을 사고 싶습니다.
BR,8728,시내 버스 전 저기 곳 내리다,시내버스정류장 못가서 내려주세요.
BR,8729,차  빌리다  여기  곳,렌트카를 빌리는 곳은 여기에 있습니까?
BR,8730,부모 나 함께 다니다 -중,부모님과 함께 다니고 있다
BR,8731,피부 병 뜨겁다 머리 진통,피부에 열이 많이 나고 두통이 심해요.
BR,8732,지하철 안 소리,객실에서 불쾌한 소리가 납니다.
BR,8733,구분 고장 사용 안되다,구분이 안되나요?
BR,8734,학생 요리 하다 아니다 놀다 뿐,그 아이는 요리를 하지 않고 놀기만 한다
BR,8735,불 취하다 나무 막대 사람 때리다 ,불 취한 사람이 방망이로 사람들을 때리고 있어요.
BR,8736,닭 굽다 원하다,치킨 굽고 싶어
BR,8737,준비 안되다 죽다,준비가 안되나요?
BR,8738,기억 찾다 실종,기억을 잃어버렸습니다.
BR,8739,책임 일 끝,임무를 마치다
BR,8740,짐  무게  초과  추가  돈주다  나,수하물 추가요금은 나서 내나요?
BR,8741,뇌 물건 더럽다 들어오다,뇌에 이물질이 들어갔어요.
BR,8742,나 돈 소 오늘 아침 낳다,우리 돈 소가 오늘 아침 송아지를 낳았다
BR,8743,몸 깨끗하다,몸이 정말 맑다
BR,8744,문제 너다 너 말해 약속,문제가 생기면 너한테 말해
BR,8745,학생 주인공 돌보다 모습 어른 같다,그 학생은 조숙해서 주인공을 돌보는 품이 어른같다
BR,8746,택시 버스 돈 얼마,버스 요금은 얼마인가요?
BR,8747,대 저기,대 단지 안으로 가주세요.
BR,8748,비교 안되다,비교가 안되네요.
BR,8749,열심히 사랑,열심히 사랑해
BR,8750,아들 놀다 곳 놀다 발 손가락 잡다,아들이 놀이터에서 놀다가 발가락이 부러졌어요.
BR,8751,비밀 뼈곳,비밀은 어디에 있나요?
